State,Date,total_population,cumulative_cases,cumulative_cases_per_100_000,cumulative_deaths,cumulative_deaths_per_100_000,new_cases,new_cases_7_day_rolling_avg,new_deaths,new_deaths_7_day_rolling_avg,new_deaths_per_100_000,new_cases_per_100_000,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Delaware,5/30/20,967171,9422,974.18,361,37.33,186,127.5714286,5,5.571428571,0.52,19.23,5/30/20,"3,052",5/23/20,"55,172","445,741",12.38
Delaware,6/6/20,967171,9845,1017.92,390,40.32,72,60.42857143,2,4.142857143,0.21,7.44,6/6/20,"3,037",5/30/20,"49,659","445,741",11.14
Delaware,6/13/20,967171,10229,1057.62,419,43.32,56,54.85714286,5,4.142857143,0.52,5.79,6/13/20,"2,516",6/6/20,"47,115","445,741",10.57
Delaware,6/20/20,967171,10681,1104.35,434,44.87,70,64.57142857,1,2.142857143,0.1,7.24,6/20/20,"2,797",6/13/20,"45,112","445,741",10.12
Delaware,6/27/20,967171,11091,1146.75,507,52.42,74,58.57142857,0,10.42857143,0,7.65,6/27/20,"2,771",6/20/20,"44,034","445,741",9.88
Delaware,7/4/20,967171,11996,1240.32,512,52.94,73,129.2857143,0,0.714285714,0,7.55,7/4/20,"2,791",6/27/20,"45,598","445,741",10.23
District of Columbia,2/1/20,702455,0,0,0,0,0,0,0,0,0,0,2/1/20,539,1/25/20,"7,139","578,035",1.24
District of Columbia,2/8/20,702455,0,0,0,0,0,0,0,0,0,0,2/8/20,508,2/1/20,"7,156","578,035",1.24
District of Columbia,2/15/20,702455,0,0,0,0,0,0,0,0,0,0,2/15/20,473,2/8/20,"7,079","578,035",1.22
District of Columbia,2/22/20,702455,0,0,0,0,0,0,0,0,0,0,2/22/20,422,2/15/20,"7,003","578,035",1.21
District of Columbia,2/29/20,702455,0,0,0,0,0,0,0,0,0,0,2/29/20,452,2/22/20,"7,020","578,035",1.21
District of Columbia,3/7/20,702455,0,0,0,0,0,0,0,0,0,0,3/7/20,471,2/29/20,"6,792","578,035",1.18
District of Columbia,3/14/20,702455,0,0,0,0,0,0,0,0,0,0,3/14/20,"1,213",3/7/20,"6,746","578,035",1.17
District of Columbia,3/21/20,702455,98,13.95,0,0,27,14,-1,0.166666667,-0.14,3.84,3/21/20,"14,462",3/14/20,"7,378","578,035",1.28
District of Columbia,3/28/20,702455,304,43.28,4,0.57,33,29.42857143,1,0.571428571,0.14,4.7,3/28/20,"15,869",3/21/20,"17,661","578,035",3.06
District of Columbia,4/4/20,702455,902,128.41,21,2.99,145,85.42857143,6,2.428571429,0.85,20.64,4/4/20,"15,329",3/28/20,"31,385","578,035",5.43
District of Columbia,4/11/20,702455,1778,253.11,47,6.69,118,125.1428571,9,4.666666667,1.28,16.8,4/11/20,"9,974",4/4/20,"42,224","579,419",7.29
District of Columbia,4/18/20,702455,2666,379.53,91,12.95,190,126.8571429,5,6.285714286,0.71,27.05,4/18/20,"8,639",4/11/20,"47,465","579,419",8.19
District of Columbia,4/25/20,702455,3699,526.58,165,23.49,171,147.5714286,12,10.57142857,1.71,24.34,4/25/20,"8,708",4/18/20,"52,534","579,419",9.07
District of Columbia,5/2/20,702455,4797,682.89,240,34.17,139,156.8571429,9,10.71428571,1.28,19.79,5/2/20,"8,113",4/25/20,"58,634","579,419",10.12
District of Columbia,5/9/20,702455,6102,868.67,311,44.27,203,186.4285714,7,10.14285714,1,28.9,5/9/20,"5,782",5/2/20,"65,298","579,419",11.27
District of Columbia,5/16/20,702455,7042,1002.48,375,53.38,171,134.2857143,7,9.142857143,1,24.34,5/16/20,"5,196",5/9/20,"68,844","579,419",11.88
District of Columbia,5/23/20,702455,7966,1134.02,427,60.79,73,132,9,7.428571429,1.28,10.39,5/23/20,"5,135",5/16/20,"70,103","579,419",12.1
District of Columbia,5/30/20,702455,8717,1240.93,462,65.77,179,107.2857143,2,5,0.28,25.48,5/30/20,"3,559",5/23/20,"70,671","579,419",12.2
District of Columbia,6/6/20,702455,9269,1319.52,483,68.76,70,78.85714286,4,3,0.57,9.97,6/6/20,"3,385",5/30/20,"72,023","579,419",12.43
District of Columbia,6/13/20,702455,9709,1382.15,511,72.74,55,62.85714286,5,4,0.71,7.83,6/13/20,"3,065",6/6/20,"72,934","579,419",12.59
District of Columbia,6/20/20,702455,9984,1421.3,531,75.59,32,39.28571429,1,2.857142857,0.14,4.56,6/20/20,"3,073",6/13/20,"72,927","579,419",12.59
District of Columbia,6/27/20,702455,10216,1454.33,548,78.01,31,33.14285714,2,2.428571429,0.28,4.41,6/27/20,"3,132",6/20/20,"72,807","579,419",12.57
District of Columbia,7/4/20,702455,10447,1487.21,557,79.29,12,33,2,1.285714286,0.28,1.71,7/4/20,"2,858",6/27/20,"72,802","579,419",12.56
Florida,2/1/20,21299325,0,0,0,0,0,0,0,0,0,0,2/1/20,"5,457",1/25/20,"35,871","8,604,277",0.42
Florida,2/8/20,21299325,0,0,0,0,0,0,0,0,0,0,2/8/20,"5,605",2/1/20,"33,176","8,604,277",0.39
Florida,2/15/20,21299325,0,0,0,0,0,0,0,0,0,0,2/15/20,"5,229",2/8/20,"34,449","8,604,277",0.4
Florida,2/22/20,21299325,0,0,0,0,0,0,0,0,0,0,2/22/20,"4,861",2/15/20,"33,570","8,604,277",0.39
Florida,2/29/20,21299325,0,0,0,0,0,0,0,0,0,0,2/29/20,"4,853",2/22/20,"33,421","8,604,277",0.39
Florida,3/7/20,21299325,7,0.03,0,0,4,1,0,0,0,0.02,3/7/20,"5,325",2/29/20,"32,262","8,604,277",0.37
Florida,3/14/20,21299325,76,0.36,2,0.01,26,9.857142857,0,0.285714286,0,0.12,3/14/20,"6,463",3/7/20,"32,244","8,604,277",0.37
Florida,3/21/20,21299325,763,3.58,13,0.06,199,98.14285714,2,1.571428571,0.01,0.93,3/21/20,"74,313",3/14/20,"33,728","8,604,277",0.39
Florida,3/28/20,21299325,3763,17.67,54,0.25,863,428.5714286,19,5.857142857,0.09,4.05,3/28/20,"228,484",3/21/20,"35,076","8,604,277",0.41
Florida,4/4/20,21299325,11537,54.17,195,0.92,1269,1110.571429,25,20.14285714,0.12,5.96,4/4/20,"169,885",3/28/20,"98,921","8,604,277",1.15
Florida,4/11/20,21299325,18494,86.83,438,2.06,963,993.8571429,48,34.71428571,0.23,4.52,4/11/20,"180,419",4/4/20,"339,448","8,590,846",3.95
Florida,4/18/20,21299325,25492,119.68,748,3.51,733,999.7142857,23,44.28571429,0.11,3.44,4/18/20,"506,670",4/11/20,"177,021","8,590,846",2.06
Florida,4/25/20,21299325,30839,144.79,1055,4.95,306,763.8571429,9,43.85714286,0.04,1.44,4/25/20,"433,103",4/18/20,"540,554","8,590,846",6.29
Florida,5/2/20,21299325,35463,166.5,1364,6.4,735,660.5714286,50,44.14285714,0.23,3.45,5/2/20,"174,860",4/25/20,"444,561","8,590,846",5.17
Florida,5/9/20,21299325,40001,187.8,1715,8.05,802,648.2857143,46,50.14285714,0.22,3.77,5/9/20,"223,082",5/2/20,"1,035,207","8,590,846",12.05
Florida,5/16/20,21299325,44811,210.39,1964,9.22,673,687.1428571,47,35.57142857,0.22,3.16,5/16/20,"225,404",5/9/20,"2,151,108","8,590,846",25.04
Florida,5/23/20,21299325,50127,235.35,2233,10.48,676,759.4285714,43,38.42857143,0.2,3.17,5/23/20,"175,411",5/16/20,"529,384","8,590,846",6.16
Florida,5/30/20,21299325,55424,260.21,2447,11.49,927,756.7142857,34,30.57142857,0.16,4.35,5/30/20,"207,707",5/23/20,"630,640","8,590,846",7.34
Florida,6/6/20,21299325,62758,294.65,2688,12.62,1270,1047.714286,28,34.42857143,0.13,5.96,6/6/20,"112,161",5/30/20,"966,625","8,590,846",11.25
Florida,6/13/20,21299325,73552,345.33,2925,13.73,2581,1542,48,33.85714286,0.23,12.12,6/13/20,"88,148",6/6/20,"920,202","8,590,846",10.71
Florida,6/20/20,21299325,93797,440.38,3144,14.76,4049,2892.142857,40,31.28571429,0.19,19.01,6/20/20,"95,683",6/13/20,"995,792","8,590,846",11.59
Florida,6/27/20,21299325,132545,622.3,3390,15.92,9585,5535.428571,24,35.14285714,0.11,45,6/27/20,"84,370",6/20/20,"741,344","8,590,846",8.63
Florida,7/4/20,21299325,190052,892.29,3702,17.38,11458,8215.285714,18,44.57142857,0.08,53.8,7/4/20,"66,941",6/27/20,"581,952","8,590,846",6.77
Georgia,2/1/20,10519475,0,0,0,0,0,0,0,0,0,0,2/1/20,"5,199",1/25/20,"28,332","4,373,059",0.65
Georgia,2/8/20,10519475,0,0,0,0,0,0,0,0,0,0,2/8/20,"5,577",2/1/20,"26,984","4,373,059",0.62
Georgia,2/15/20,10519475,0,0,0,0,0,0,0,0,0,0,2/15/20,"6,277",2/8/20,"27,317","4,373,059",0.62
Georgia,2/22/20,10519475,0,0,0,0,0,0,0,0,0,0,2/22/20,"5,030",2/15/20,"26,963","4,373,059",0.62
Georgia,2/29/20,10519475,0,0,0,0,0,0,0,0,0,0,2/29/20,"5,538",2/22/20,"26,958","4,373,059",0.62
Georgia,3/7/20,10519475,5,0.05,0,0,2,0.714285714,0,0,0,0.02,3/7/20,"4,569",2/29/20,"25,079","4,373,059",0.57
Georgia,3/14/20,10519475,73,0.69,1,0.01,31,9.714285714,0,0.142857143,0,0.29,3/14/20,"5,445",3/7/20,"25,352","4,373,059",0.58
Georgia,3/21/20,10519475,555,5.28,20,0.19,70,68.85714286,6,2.714285714,0.06,0.67,3/21/20,"12,140",3/14/20,"27,507","4,373,059",0.63
Georgia,3/28/20,10519475,2366,22.49,69,0.66,366,258.7142857,5,7,0.05,3.48,3/28/20,"133,820",3/21/20,"107,877","4,373,059",2.47
Georgia,4/4/20,10519475,6160,58.56,201,1.91,329,542,17,18.85714286,0.16,3.13,4/4/20,"390,132",3/28/20,"360,077","4,373,059",8.23
Georgia,4/11/20,10519475,12159,115.59,429,4.08,674,857,13,32.57142857,0.12,6.41,4/11/20,"319,581",4/4/20,"595,418","4,388,404",13.57
Georgia,4/18/20,10519475,17669,167.96,673,6.4,475,787.1428571,23,34.85714286,0.22,4.52,4/18/20,"247,003",4/11/20,"611,889","4,388,404",13.94
Georgia,4/25/20,10519475,23222,220.75,907,8.62,731,793.2857143,8,33.42857143,0.08,6.95,4/25/20,"266,565",4/18/20,"758,856","4,388,404",17.29
Georgia,5/2/20,10519475,28331,269.32,1177,11.19,842,729.8571429,8,38.57142857,0.08,8,5/2/20,"228,352",4/25/20,"885,764","4,388,404",20.18
Georgia,5/9/20,10519475,32588,309.79,1403,13.34,407,608.1428571,3,32.28571429,0.03,3.87,5/9/20,"242,772",5/2/20,"812,913","4,388,404",18.52
Georgia,5/16/20,10519475,37212,353.74,1598,15.19,440,660.5714286,10,27.85714286,0.1,4.18,5/16/20,"177,731",5/9/20,"790,178","4,388,404",18.01
Georgia,5/23/20,10519475,42242,401.56,1822,17.32,760,718.5714286,14,32,0.13,7.22,5/23/20,"165,499",5/16/20,"731,762","4,388,404",16.67
Georgia,5/30/20,10519475,46331,440.43,2004,19.05,450,584.1428571,17,26,0.16,4.28,5/30/20,"149,163",5/23/20,"754,833","4,388,404",17.2
Georgia,6/6/20,10519475,51359,488.23,2178,20.7,738,718.2857143,4,24.85714286,0.04,7.02,6/6/20,"135,254",5/30/20,"698,154","4,388,404",15.91
Georgia,6/13/20,10519475,56804,539.99,2447,23.26,1021,777.8571429,29,38.42857143,0.28,9.71,6/13/20,"131,997",6/6/20,"682,501","4,388,404",15.55
Georgia,6/20/20,10519475,63809,606.58,2642,25.12,1800,1000.714286,6,27.85714286,0.06,17.11,6/20/20,"125,725",6/13/20,"669,735","4,388,404",15.26
Georgia,6/27/20,10519475,74985,712.82,2776,26.39,1990,1596.571429,6,19.14285714,0.06,18.92,6/27/20,"117,485",6/20/20,"661,233","4,388,404",15.07
Georgia,7/4/20,10519475,93319,887.11,2857,27.16,2826,2619.142857,0,11.57142857,0,26.86,7/4/20,"105,160",6/27/20,"619,947","4,388,404",14.13
Hawaii,2/1/20,1420491,0,0,0,0,0,0,0,0,0,0,2/1/20,"1,135",1/25/20,"6,070","621,949",0.98
Hawaii,2/8/20,1420491,0,0,0,0,0,0,0,0,0,0,2/8/20,"1,137",2/1/20,"6,205","621,949",1
Hawaii,2/15/20,1420491,0,0,0,0,0,0,0,0,0,0,2/15/20,"1,199",2/8/20,"6,121","621,949",0.98
Hawaii,2/22/20,1420491,0,0,0,0,0,0,0,0,0,0,2/22/20,"1,020",2/15/20,"6,223","621,949",1
Hawaii,2/29/20,1420491,0,0,0,0,0,0,0,0,0,0,2/29/20,"1,049",2/22/20,"5,951","621,949",0.96
Hawaii,3/7/20,1420491,1,0.07,0,0,1,0.142857143,0,0,0,0.07,3/7/20,"1,275",2/29/20,"6,047","621,949",0.97
Hawaii,3/14/20,1420491,4,0.28,0,0,2,0.666666667,0,0,0,0.14,3/14/20,"1,589",3/7/20,"6,204","621,949",1
Hawaii,3/21/20,1420491,36,2.53,0,0,0,4.571428571,0,0,0,0,3/21/20,"8,817",3/14/20,"6,477","621,949",1.04
Hawaii,3/28/20,1420491,149,10.49,0,0,43,16.14285714,0,0.166666667,0,3.03,3/28/20,"48,596",3/21/20,"10,997","621,949",1.77
Hawaii,4/4/20,1420491,351,24.71,3,0.21,32,28.85714286,0,0.428571429,0,2.25,4/4/20,"53,102",3/28/20,"32,226","621,949",5.18
Hawaii,4/11/20,1420491,465,32.74,8,0.56,23,16.28571429,2,0.714285714,0.14,1.62,4/11/20,"34,717",4/4/20,"48,305","621,474",7.77
Hawaii,4/18/20,1420491,574,40.41,9,0.63,33,15.57142857,0,0.142857143,0,2.32,4/18/20,"26,591",4/11/20,"72,261","621,474",11.63
Hawaii,4/25/20,1420491,605,42.59,13,0.92,4,4.428571429,0,0.571428571,0,0.28,4/25/20,"22,496",4/18/20,"68,637","621,474",11.04
Hawaii,5/2/20,1420491,620,43.65,16,1.13,1,2.142857143,0,0.428571429,0,0.07,5/2/20,"15,177",4/25/20,"88,110","621,474",14.18
Hawaii,5/9/20,1420491,631,44.42,17,1.2,2,1.571428571,0,0.142857143,0,0.14,5/9/20,"12,329",5/2/20,"110,922","621,474",17.85
Hawaii,5/16/20,1420491,639,44.98,17,1.2,1,1.5,0,0,0,0.07,5/16/20,"10,964",5/9/20,"145,711","621,474",23.45
Hawaii,5/23/20,1420491,643,45.27,17,1.2,1,1.5,0,0,0,0.07,5/23/20,"9,140",5/16/20,"128,086","621,474",20.61
Hawaii,5/30/20,1420491,651,45.83,17,1.2,2,1.142857143,0,0,0,0.14,5/30/20,"7,702",5/23/20,"124,939","621,474",20.1
Hawaii,6/6/20,1420491,673,47.38,17,1.2,9,3.142857143,0,0,0,0.63,6/6/20,"7,338",5/30/20,"125,568","621,474",20.2
Hawaii,6/13/20,1420491,723,50.9,17,1.2,17,7.142857143,0,0,0,1.2,6/13/20,"7,248",6/6/20,"114,119","621,474",18.36
Hawaii,6/20/20,1420491,789,55.54,17,1.2,0,9.428571429,0,0,0,0,6/20/20,"7,178",6/13/20,"132,466","621,474",21.31
Hawaii,6/27/20,1420491,872,61.39,18,1.27,6,11.85714286,1,0.142857143,0.07,0.42,6/27/20,"8,192",6/20/20,"128,819","621,474",20.73
Hawaii,7/4/20,1420491,999,70.33,19,1.34,24,18.14285714,0,0.142857143,0,1.69,7/4/20,"7,648",6/27/20,"123,471","621,474",19.87
Idaho,2/1/20,1754208,0,0,0,0,0,0,0,0,0,0,2/1/20,"1,446",1/25/20,"11,337","727,996",1.56
Idaho,2/8/20,1754208,0,0,0,0,0,0,0,0,0,0,2/8/20,"1,443",2/1/20,"11,389","727,996",1.56
Idaho,2/15/20,1754208,0,0,0,0,0,0,0,0,0,0,2/15/20,"1,356",2/8/20,"11,334","727,996",1.56
Idaho,2/22/20,1754208,0,0,0,0,0,0,0,0,0,0,2/22/20,"1,114",2/15/20,"11,275","727,996",1.55
Idaho,2/29/20,1754208,0,0,0,0,0,0,0,0,0,0,2/29/20,998,2/22/20,"10,587","727,996",1.45
Idaho,3/7/20,1754208,0,0,0,0,0,0,0,0,0,0,3/7/20,938,2/29/20,"10,167","727,996",1.4
Idaho,3/14/20,1754208,2,0.11,0,0,1,0.285714286,0,0,0,0.06,3/14/20,"1,031",3/7/20,"9,336","727,996",1.28
Idaho,3/21/20,1754208,42,2.39,0,0,6,5.714285714,0,0,0,0.34,3/21/20,"13,586",3/14/20,"7,869","727,996",1.08
Idaho,3/28/20,1754208,234,13.34,4,0.23,29,27.42857143,1,0.571428571,0.06,1.65,3/28/20,"32,941",3/21/20,"15,523","727,996",2.13
Idaho,4/4/20,1754208,1022,58.26,10,0.57,131,112.5714286,1,0.857142857,0.06,7.47,4/4/20,"30,904",3/28/20,"35,915","727,996",4.93
Idaho,4/11/20,1754208,1396,79.58,25,1.43,42,53.42857143,1,2.142857143,0.06,2.39,4/11/20,"18,531",4/4/20,"59,139","733,499",8.06
Idaho,4/18/20,1754208,1655,94.34,43,2.45,46,37,2,2.571428571,0.11,2.62,4/18/20,"13,023",4/11/20,"67,722","733,499",9.23
Idaho,4/25/20,1754208,1887,107.57,56,3.19,17,33.14285714,2,1.857142857,0.11,0.97,4/25/20,"8,827",4/18/20,"71,416","733,499",9.74
Idaho,5/2/20,1754208,2061,117.49,64,3.65,46,24.85714286,1,1.142857143,0.06,2.62,5/2/20,"7,495",4/25/20,"71,794","733,499",9.79
Idaho,5/9/20,1754208,2205,125.7,67,3.82,27,20.57142857,0,0.428571429,0,1.54,5/9/20,"5,795",5/2/20,"65,478","733,499",8.93
Idaho,5/16/20,1754208,2419,137.9,73,4.16,68,30.57142857,1,1.166666667,0.06,3.88,5/16/20,"5,800",5/9/20,"60,121","733,499",8.2
Idaho,5/23/20,1754208,2595,147.93,79,4.5,0,25.14285714,0,0.857142857,0,0,5/23/20,"4,727",5/16/20,"56,692","733,499",7.73
Idaho,5/30/20,1754208,2803,159.79,82,4.67,33,29.71428571,0,0.428571429,0,1.88,5/30/20,"3,646",5/23/20,"51,035","733,499",6.96
Idaho,6/6/20,1754208,3139,178.94,83,4.73,28,48,0,0.142857143,0,1.6,6/6/20,"3,953",5/30/20,"47,779","733,499",6.51
Idaho,6/13/20,1754208,3353,191.14,87,4.96,0,30.57142857,0,0.571428571,0,0,6/13/20,"3,631",6/6/20,"36,764","733,499",5.01
Idaho,6/20/20,1754208,4004,228.25,89,5.07,133,93,0,0.285714286,0,7.58,6/20/20,"4,285",6/13/20,"33,060","733,499",4.51
Idaho,6/27/20,1754208,5322,303.38,91,5.19,457,220,1,0.285714286,0.06,26.05,6/27/20,"5,417",6/20/20,"30,886","733,499",4.21
Idaho,7/4/20,1754208,7370,420.13,93,5.3,376,292.5714286,0,0.285714286,0,21.43,7/4/20,"4,924",6/27/20,"29,090","733,499",3.97
Illinois,2/1/20,12741080,2,0.02,0,0,0,0.142857143,0,0,0,0,2/1/20,"9,343",1/25/20,"143,239","5,910,898",2.42
Illinois,2/8/20,12741080,2,0.02,0,0,0,0,0,0,0,0,2/8/20,"9,794",2/1/20,"130,900","5,910,898",2.21
Illinois,2/15/20,12741080,2,0.02,0,0,0,0,0,0,0,0,2/15/20,"8,045",2/8/20,"133,765","5,910,898",2.26
Illinois,2/22/20,12741080,2,0.02,0,0,0,0,0,0,0,0,2/22/20,"11,812",2/15/20,"131,171","5,910,898",2.22
Illinois,2/29/20,12741080,2,0.02,0,0,0,0,0,0,0,0,2/29/20,"8,980",2/22/20,"132,123","5,910,898",2.24
Illinois,3/7/20,12741080,6,0.05,0,0,1,0.571428571,0,0,0,0.01,3/7/20,"8,727",2/29/20,"136,396","5,910,898",2.31
Illinois,3/14/20,12741080,64,0.5,0,0,18,8.285714286,0,0,0,0.14,3/14/20,"11,305",3/7/20,"130,293","5,910,898",2.2
Illinois,3/21/20,12741080,753,5.91,6,0.05,168,98.42857143,1,0.857142857,0.01,1.32,3/21/20,"126,716",3/14/20,"125,422","5,910,898",2.12
Illinois,3/28/20,12741080,3491,27.4,47,0.37,467,391.1428571,13,5.857142857,0.1,3.67,3/28/20,"185,575",3/21/20,"132,058","5,910,898",2.23
Illinois,4/4/20,12741080,10357,81.29,244,1.92,1453,980.8571429,34,28.14285714,0.27,11.4,4/4/20,"202,157",3/28/20,"263,018","5,910,898",4.45
Illinois,4/11/20,12741080,19180,150.54,677,5.31,1293,1260.428571,80,61.85714286,0.63,10.15,4/11/20,"140,787",4/4/20,"452,826","5,914,575",7.66
Illinois,4/18/20,12741080,29160,228.87,1259,9.88,1582,1425.714286,127,83.14285714,1,12.42,4/18/20,"118,996",4/11/20,"569,200","5,914,575",9.62
Illinois,4/25/20,12741080,41777,327.89,1875,14.72,2119,1802.428571,80,88,0.63,16.63,4/25/20,"101,322",4/18/20,"681,002","5,914,575",11.51
Illinois,5/2/20,12741080,58505,459.18,2559,20.08,2450,2389.714286,102,97.71428571,0.8,19.23,5/2/20,"74,476",4/25/20,"695,971","5,914,575",11.77
Illinois,5/9/20,12741080,76085,597.16,3349,26.29,2325,2511.428571,108,112.8571429,0.85,18.25,5/9/20,"72,671",5/2/20,"755,912","5,914,575",12.78
Illinois,5/16/20,12741080,92457,725.66,4129,32.41,2088,2338.857143,70,111.4285714,0.55,16.39,5/16/20,"72,780",5/9/20,"733,542","5,914,575",12.4
Illinois,5/23/20,12741080,107796,846.05,4790,37.59,2352,2191.285714,75,94.42857143,0.59,18.46,5/23/20,"58,263",5/16/20,"762,367","5,914,575",12.89
Illinois,5/30/20,12741080,118917,933.34,5330,41.83,1462,1588.714286,60,77.14285714,0.47,11.47,5/30/20,"46,385",5/23/20,"719,779","5,914,575",12.17
Illinois,6/6/20,12741080,126890,995.91,5864,46.02,975,1139,69,76.28571429,0.54,7.65,6/6/20,"44,606",5/30/20,"741,738","5,914,575",12.54
Illinois,6/13/20,12741080,131871,1035.01,6289,49.36,673,711.5714286,29,60.71428571,0.23,5.28,6/13/20,"44,694",6/6/20,"710,279","5,914,575",12.01
Illinois,6/20/20,12741080,136104,1068.23,6625,52,634,604.7142857,45,48,0.35,4.98,6/20/20,"46,276",6/13/20,"705,839","5,914,575",11.93
Illinois,6/27/20,12741080,141077,1107.26,6873,53.94,786,710.4285714,26,35.42857143,0.2,6.17,6/27/20,"45,752",6/20/20,"676,722","5,914,575",11.44
Illinois,7/4/20,12741080,146612,1150.7,7014,55.05,862,790.7142857,9,20.14285714,0.07,6.77,7/4/20,"39,015",6/27/20,"667,460","5,914,575",11.29
Indiana,2/1/20,6691878,0,0,0,0,0,0,0,0,0,0,2/1/20,"3,016",1/25/20,"22,017","3,039,304",0.72
Indiana,2/8/20,6691878,0,0,0,0,0,0,0,0,0,0,2/8/20,"2,725",2/1/20,"22,212","3,039,304",0.73
Indiana,2/15/20,6691878,0,0,0,0,0,0,0,0,0,0,2/15/20,"2,556",2/8/20,"22,352","3,039,304",0.74
Indiana,2/22/20,6691878,0,0,0,0,0,0,0,0,0,0,2/22/20,"2,979",2/15/20,"22,913","3,039,304",0.75
Indiana,2/29/20,6691878,0,0,0,0,0,0,0,0,0,0,2/29/20,"2,276",2/22/20,"22,994","3,039,304",0.76
Indiana,3/7/20,6691878,1,0.01,0,0,0,0.142857143,0,0,0,0,3/7/20,"2,223",2/29/20,"22,586","3,039,304",0.74
Indiana,3/14/20,6691878,16,0.24,0,0,3,2.142857143,0,0,0,0.04,3/14/20,"2,596",3/7/20,"21,473","3,039,304",0.71
Indiana,3/21/20,6691878,128,1.91,4,0.06,42,16,1,0.571428571,0.01,0.63,3/21/20,"59,755",3/14/20,"20,778","3,039,304",0.68
Indiana,3/28/20,6691878,1233,18.43,31,0.46,254,157.8571429,6,3.857142857,0.09,3.8,3/28/20,"139,174",3/21/20,"28,987","3,039,304",0.95
Indiana,4/4/20,6691878,3953,59.07,116,1.73,516,388.5714286,14,12.14285714,0.21,7.71,4/4/20,"127,010",3/28/20,"71,737","3,039,304",2.36
Indiana,4/11/20,6691878,7435,111.1,330,4.93,528,497.4285714,30,30.57142857,0.45,7.89,4/11/20,"113,755",4/4/20,"147,583","3,041,986",4.85
Indiana,4/18/20,6691878,10641,159.01,545,8.14,487,458,23,30.71428571,0.34,7.28,4/18/20,"72,756",4/11/20,"206,386","3,041,986",6.78
Indiana,4/25/20,6691878,14399,215.17,786,11.75,718,536.8571429,45,34.42857143,0.67,10.73,4/25/20,"55,774",4/18/20,"253,929","3,041,986",8.35
Indiana,5/2/20,6691878,19295,288.33,1115,16.66,665,699.4285714,-60,64.83333333,-0.9,9.94,5/2/20,"42,290",4/25/20,"271,248","3,041,986",8.92
Indiana,5/9/20,6691878,23732,354.64,1490,22.27,586,633.8571429,43,53.57142857,0.64,8.76,5/9/20,"29,668",5/2/20,"285,460","3,041,986",9.38
Indiana,5/16/20,6691878,27280,407.66,1741,26.02,624,506.8571429,50,35.85714286,0.75,9.32,5/16/20,"29,436",5/9/20,"270,385","3,041,986",8.89
Indiana,5/23/20,6691878,30901,461.77,1964,29.35,492,517.2857143,23,31.85714286,0.34,7.35,5/23/20,"25,523",5/16/20,"253,536","3,041,986",8.33
Indiana,5/30/20,6691878,34211,511.23,2125,31.75,653,472.8571429,15,23,0.22,9.76,5/30/20,"22,914",5/23/20,"233,869","3,041,986",7.69
Indiana,6/6/20,6691878,36997,552.86,2292,34.25,419,398,34,23.85714286,0.51,6.26,6/6/20,"22,931",5/30/20,"221,056","3,041,986",7.27
Indiana,6/13/20,6691878,39543,590.91,2413,36.06,397,363.7142857,17,17.28571429,0.25,5.93,6/13/20,"24,017",6/6/20,"211,255","3,041,986",6.94
Indiana,6/20/20,6691878,42061,628.54,2536,37.9,315,359.7142857,20,17.57142857,0.3,4.71,6/20/20,"29,331",6/13/20,"201,242","3,041,986",6.62
Indiana,6/27/20,6691878,44575,666.11,2616,39.09,435,359.1428571,21,11.42857143,0.31,6.5,6/27/20,"44,827",6/20/20,"191,288","3,041,986",6.29
Indiana,7/4/20,6691878,47432,708.8,2687,40.15,517,408.1428571,6,10.14285714,0.09,7.73,7/4/20,"22,102",6/27/20,"183,968","3,041,986",6.05
Iowa,2/1/20,3156145,0,0,0,0,0,0,0,0,0,0,2/1/20,"3,066",1/25/20,"30,890","1,530,920",2.02
Iowa,2/8/20,3156145,0,0,0,0,0,0,0,0,0,0,2/8/20,"2,379",2/1/20,"30,789","1,530,920",2.01
Iowa,2/15/20,3156145,0,0,0,0,0,0,0,0,0,0,2/15/20,"2,239",2/8/20,"30,799","1,530,920",2.01
Iowa,2/22/20,3156145,0,0,0,0,0,0,0,0,0,0,2/22/20,"2,631",2/15/20,"30,741","1,530,920",2.01
Iowa,2/29/20,3156145,0,0,0,0,0,0,0,0,0,0,2/29/20,"2,240",2/22/20,"30,516","1,530,920",1.99
Iowa,3/7/20,3156145,0,0,0,0,0,0,0,0,0,0,3/7/20,"2,221",2/29/20,"29,424","1,530,920",1.92
Iowa,3/14/20,3156145,17,0.54,0,0,0,2.428571429,0,0,0,0,3/14/20,"2,229",3/7/20,"27,816","1,530,920",1.82
Iowa,3/21/20,3156145,69,2.19,0,0,24,7.428571429,0,0,0,0.76,3/21/20,"40,952",3/14/20,"26,496","1,530,920",1.73
Iowa,3/28/20,3156145,298,9.44,3,0.1,63,32.71428571,0,0.428571429,0,2,3/28/20,"55,966",3/21/20,"53,650","1,530,920",3.5
Iowa,4/4/20,3156145,787,24.94,14,0.44,88,69.85714286,3,1.571428571,0.1,2.79,4/4/20,"64,194",3/28/20,"91,631","1,530,920",5.99
Iowa,4/11/20,3156145,1510,47.84,34,1.08,122,103.2857143,3,2.857142857,0.1,3.87,4/11/20,"43,889",4/4/20,"127,332","1,531,621",8.31
